tweet_id,timestamp,rating_numerator,rating_denominator,dog_breed,retweet_count,favorite_count
668268907921326080,2015-11-22 03:24:58+00:00,10.0,10.0,Pembroke,206,485
668248472370458624,2015-11-22 02:03:45+00:00,8.0,10.0,Chihuahua,408,842
668237644992782336,2015-11-22 01:20:44+00:00,10.0,10.0,chow,2425,5450
668221241640230912,2015-11-22 00:15:33+00:00,10.0,10.0,chow,169,452
668204964695683073,2015-11-21 23:10:52+00:00,8.0,10.0,Labrador_retriever,173,489
668190681446379520,2015-11-21 22:14:07+00:00,12.0,10.0,Blenheim_spaniel,171,577
668171859951755264,2015-11-21 20:59:20+00:00,7.0,10.0,Chihuahua,162,425
668113020489474048,2015-11-21 17:05:31+00:00,6.0,10.0,Pembroke,208,585
667924896115245057,2015-11-21 04:37:59+00:00,9.0,10.0,Labrador_retriever,95,264
667902449697558528,2015-11-21 03:08:47+00:00,9.0,10.0,Norwegian_elkhound,334,760
667886921285246976,2015-11-21 02:07:05+00:00,11.0,10.0,Pomeranian,908,1647
667885044254572545,2015-11-21 01:59:37+00:00,10.0,10.0,malamute,400,728
667861340749471744,2015-11-21 00:25:26+00:00,9.0,10.0,malamute,69,221
667832474953625600,2015-11-20 22:30:44+00:00,12.0,10.0,miniature_pinscher,55,255
667801013445750784,2015-11-20 20:25:43+00:00,12.0,10.0,flat-coated_retriever,82,283
667793409583771648,2015-11-20 19:55:30+00:00,8.0,10.0,dalmatian,286,609
667773195014021121,2015-11-20 18:35:10+00:00,8.0,10.0,West_Highland_white_terrier,44,204
667728196545200128,2015-11-20 15:36:22+00:00,11.0,10.0,kuvasz,127,325
667546741521195010,2015-11-20 03:35:20+00:00,9.0,10.0,toy_poodle,107,303
667544320556335104,2015-11-20 03:25:43+00:00,10.0,10.0,Pomeranian,459,762
667538891197542400,2015-11-20 03:04:08+00:00,9.0,10.0,Yorkshire_terrier,58,176
667534815156183040,2015-11-20 02:47:56+00:00,8.0,10.0,Pembroke,446,718
667530908589760512,2015-11-20 02:32:25+00:00,10.0,10.0,golden_retriever,206,412
667517642048163840,2015-11-20 01:39:42+00:00,8.0,10.0,Italian_greyhound,166,332
667509364010450944,2015-11-20 01:06:48+00:00,12.0,10.0,beagle,1867,6066
667502640335572993,2015-11-20 00:40:05+00:00,11.0,10.0,Labrador_retriever,194,485
667495797102141441,2015-11-20 00:12:54+00:00,9.0,10.0,Chihuahua,231,458
667491009379606528,2015-11-19 23:53:52+00:00,7.0,10.0,borzoi,190,459
667470559035432960,2015-11-19 22:32:36+00:00,11.0,10.0,toy_poodle,85,225
667455448082227200,2015-11-19 21:32:34+00:00,7.0,10.0,Tibetan_terrier,53,171
667453023279554560,2015-11-19 21:22:56+00:00,11.0,10.0,Labrador_retriever,74,279
667435689202614272,2015-11-19 20:14:03+00:00,12.0,10.0,Rottweiler,76,266
667405339315146752,2015-11-19 18:13:27+00:00,7.0,10.0,Saint_Bernard,197,411
667393430834667520,2015-11-19 17:26:08+00:00,8.0,10.0,papillon,50,168
667211855547486208,2015-11-19 05:24:37+00:00,9.0,10.0,golden_retriever,210,425
667200525029539841,2015-11-19 04:39:35+00:00,11.0,10.0,Siberian_husky,228,545
667192066997374976,2015-11-19 04:05:59+00:00,12.0,10.0,Rottweiler,86,332
667182792070062081,2015-11-19 03:29:07+00:00,10.0,10.0,golden_retriever,5275,12544
667177989038297088,2015-11-19 03:10:02+00:00,8.0,10.0,vizsla,48,166
667176164155375616,2015-11-19 03:02:47+00:00,4.0,10.0,soft-coated_wheaten_terrier,388,526
667174963120574464,2015-11-19 02:58:01+00:00,9.0,10.0,toy_poodle,70,218
667171260800061440,2015-11-19 02:43:18+00:00,10.0,10.0,giant_schnauzer,72,186
667165590075940865,2015-11-19 02:20:46+00:00,10.0,10.0,miniature_pinscher,972,2380
667160273090932737,2015-11-19 01:59:39+00:00,11.0,10.0,golden_retriever,50,219
667152164079423490,2015-11-19 01:27:25+00:00,12.0,10.0,toy_poodle,14612,42289
667138269671505920,2015-11-19 00:32:12+00:00,10.0,10.0,West_Highland_white_terrier,1873,4015
667119796878725120,2015-11-18 23:18:48+00:00,10.0,10.0,Pembroke,106,286
667090893657276420,2015-11-18 21:23:57+00:00,7.0,10.0,Chihuahua,106,287
667073648344346624,2015-11-18 20:15:26+00:00,10.0,10.0,Chihuahua,104,351
667062181243039745,2015-11-18 19:29:52+00:00,10.0,10.0,Chesapeake_Bay_retriever,45,192
667044094246576128,2015-11-18 18:17:59+00:00,12.0,10.0,golden_retriever,43,163
666835007768551424,2015-11-18 04:27:09+00:00,10.0,10.0,Airedale,66,185
666826780179869698,2015-11-18 03:54:28+00:00,12.0,10.0,Maltese_dog,79,221
666817836334096384,2015-11-18 03:18:55+00:00,9.0,10.0,miniature_schnauzer,212,444
666804364988780544,2015-11-18 02:25:23+00:00,8.0,10.0,English_setter,79,206
666781792255496192,2015-11-18 00:55:42+00:00,10.0,10.0,Italian_greyhound,168,326
666739327293083650,2015-11-17 22:06:57+00:00,10.0,10.0,miniature_poodle,60,209
666701168228331520,2015-11-17 19:35:19+00:00,8.0,10.0,Labrador_retriever,182,371
666691418707132416,2015-11-17 18:56:35+00:00,8.0,10.0,German_shepherd,42,161
666649482315059201,2015-11-17 16:09:56+00:00,4.0,10.0,Border_collie,524,993
666644823164719104,2015-11-17 15:51:26+00:00,9.0,10.0,Ibizan_hound,69,208
666454714377183233,2015-11-17 03:16:00+00:00,10.0,10.0,dalmatian,179,448
666447344410484738,2015-11-17 02:46:43+00:00,9.0,10.0,curly-coated_retriever,19,90
666437273139982337,2015-11-17 02:06:42+00:00,7.0,10.0,Chihuahua,40,106
666435652385423360,2015-11-17 02:00:15+00:00,10.0,10.0,Chesapeake_Bay_retriever,42,138
666428276349472768,2015-11-17 01:30:57+00:00,7.0,10.0,Pembroke,67,139
666421158376562688,2015-11-17 01:02:40+00:00,12.0,10.0,Blenheim_spaniel,91,272
666418789513326592,2015-11-17 00:53:15+00:00,10.0,10.0,toy_terrier,39,107
666407126856765440,2015-11-17 00:06:54+00:00,7.0,10.0,black-and-tan_coonhound,30,93
666396247373291520,2015-11-16 23:23:41+00:00,9.0,10.0,Chihuahua,69,147
666373753744588802,2015-11-16 21:54:18+00:00,11.0,10.0,soft-coated_wheaten_terrier,73,163
666353288456101888,2015-11-16 20:32:58+00:00,8.0,10.0,malamute,58,179
666345417576210432,2015-11-16 20:01:42+00:00,10.0,10.0,golden_retriever,124,245
666273097616637952,2015-11-16 15:14:19+00:00,11.0,10.0,Italian_greyhound,68,152
666102155909144576,2015-11-16 03:55:04+00:00,11.0,10.0,English_setter,11,66
666099513787052032,2015-11-16 03:44:34+00:00,8.0,10.0,Lhasa,53,134
666094000022159362,2015-11-16 03:22:39+00:00,9.0,10.0,bloodhound,63,143
666082916733198337,2015-11-16 02:38:37+00:00,6.0,10.0,pug,37,93
666073100786774016,2015-11-16 01:59:36+00:00,10.0,10.0,Walker_hound,132,274
666071193221509120,2015-11-16 01:52:02+00:00,9.0,10.0,Gordon_setter,51,127
666063827256086533,2015-11-16 01:22:45+00:00,10.0,10.0,golden_retriever,180,399
666058600524156928,2015-11-16 01:01:59+00:00,8.0,10.0,miniature_poodle,47,99
666055525042405380,2015-11-16 00:49:46+00:00,10.0,10.0,chow,196,367
666050758794694657,2015-11-16 00:30:50+00:00,10.0,10.0,Bernese_mountain_dog,50,115
666049248165822465,2015-11-16 00:24:50+00:00,5.0,10.0,miniature_pinscher,37,89
666044226329800704,2015-11-16 00:04:52+00:00,6.0,10.0,Rhodesian_ridgeback,115,247
666033412701032449,2015-11-15 23:21:54+00:00,9.0,10.0,German_shepherd,36,100
666029285002620928,2015-11-15 23:05:30+00:00,7.0,10.0,redbone,39,112
666020888022790149,2015-11-15 22:32:08+00:00,8.0,10.0,Welsh_springer_spaniel,422,2292
